hist_0,hist_1,hist_2,hist_3,hist_4,hist_5,hist_6,hist_7,hist_8,hist_9,hist_10,hist_11,hist_12,hist_13,hist_14,hist_15,hist_16,hist_17,hist_18,hist_19,hist_20,hist_21,hist_22,hist_23,hist_24,hist_25,hist_26,hist_27,hist_28,hist_29,hist_30,hist_31,blurness,mean_b,mean_g,mean_r,std_b,std_g,std_r,label
0.10845241198937099,0.08702125872174898,0.06785299181938172,0.07124798422058423,0.061535942181944844,0.05275158459941546,0.04955685250461102,0.05868571524818738,0.08551421239972115,0.13810743689537047,0.22127185811599095,0.191979909936587,0.22194746285676956,0.27579537630081175,0.3242006202538808,0.3921829064687093,0.39449091454346974,0.3989342470963796,0.32272729178269705,0.18193659881750743,0.08789622485637665,0.04049727544188499,0.01194239038353165,0.011113360741486151,0.016370246621469655,0.001065820664128599,1.2872442312072963e-05,1.5452425820209707e-05,2.5698556176697214e-06,2.5694750850864997e-06,5.150505603523925e-06,0.0,454.42130345642835,96.17706074617345,109.29915896045915,108.91056746917519,43.14336956815878,42.82512959897103,39.69337022541959,0
0.10930479119221369,0.08752929692467054,0.06753533345957598,0.07186735048890114,0.06152640258272489,0.05296325000623862,0.05033330867687861,0.061153518160184224,0.08537338003516197,0.14096934845050177,0.22114700476328533,0.1946616883079211,0.22372465779383977,0.2766513506571452,0.32338451643784843,0.39144251942634584,0.39438748558362324,0.40085714956124624,0.31895866294701897,0.17795546253522238,0.08737931996583939,0.03968632929027081,0.011486715202530225,0.011005246794472139,0.015022866303722064,0.0005306641770099911,7.730685805048173e-06,1.2880934567268318e-05,2.5778145451719564e-06,5.1489604326585925e-06,2.573619228011618e-06,0.0,460.223707413306,95.97009725765302,109.01423057504253,108.64690888073983,43.111154785669896,42.81614416968767,39.62505545913606,0
0.10900804996490479,0.08698031653960546,0.06680633078018824,0.07076810896396638,0.0608950516829888,0.05265085150798162,0.050622401262323063,0.05996600662668546,0.08722843478123347,0.13999408334493638,0.22174257139364878,0.1942819242676099,0.22337132096290588,0.2757694959640503,0.3250170121590296,0.39152311980724336,0.39366432627042136,0.4000281780958176,0.3208160102367401,0.1781036525964737,0.08746951272090277,0.039668310433626175,0.011553874518722296,0.010859027070303758,0.014923302798221509,0.0006048363352116819,7.72602603926013e-06,1.0298237854537244e-05,1.0287708573741838e-05,1.0293171362718567e-05,2.57454885286279e-06,0.0,462.8432074767259,96.04352014243196,109.09633755846089,108.73545586203231,43.083681068993506,42.74866695189917,39.57264432631187,0
0.10889908572038015,0.08754005581140518,0.06724290164808432,0.07034749165177345,0.061717838421463965,0.053129614392916365,0.0498468695829312,0.059969307482242586,0.08789211163918177,0.14106915642817816,0.2199831063548724,0.19379082967837652,0.22302153011163076,0.2764222890138626,0.3268318275610606,0.39166421492894493,0.39348872502644855,0.40017270147800443,0.320317468047142,0.17617806295553842,0.08756989762187004,0.038806692138314246,0.011379942608376345,0.01058494606986642,0.014444004744291306,0.0005273488204693422,1.2861087937684108e-05,1.0292140116992716e-05,1.2855487633108471e-05,1.0293795882413785e-05,2.574470757584398e-06,0.0,455.41428252485883,95.94950706845238,108.97795758928571,108.69599144345239,43.02314824884598,42.73613750219235,39.562492357535156,0
0.10788189172744751,0.08676545222600301,0.06695865641037622,0.068135966360569,0.06044580241044362,0.051983629787961644,0.05089062936604023,0.0600548100968202,0.08796941787004471,0.14066732029120127,0.22108989904324214,0.19656534691651661,0.22184167553981146,0.2745297163724899,0.32466678420702616,0.3906699389219284,0.3938596427440643,0.40247052907943726,0.319195482134819,0.18059937457243602,0.08803350230058034,0.03955811137954394,0.011239853904893,0.010550516564399004,0.014323616400361061,0.0006713632232276723,5.1435337809380146e-06,5.1428403821773825e-06,5.142269219504669e-06,7.715765241300687e-06,5.146977491676807e-06,0.0,458.43260336304877,96.14356797406462,109.17523583652209,108.87360092474488,42.984267977360524,42.64324748912616,39.50325275887437,0
0.10759319638212522,0.08766171659032504,0.06697849395374457,0.07204531456033389,0.06172119565308094,0.05252124344309171,0.05098978479703267,0.06210468026498953,0.08520872419079145,0.14045576006174088,0.21854486813147864,0.20059668918450674,0.22011032005151113,0.27845121125380196,0.32602919240792594,0.387323722243309,0.3943014522393545,0.4015748858451843,0.31943569680054984,0.1800370380282402,0.08640722309549649,0.038841405883431435,0.011062267298499743,0.009973520537217458,0.013615619484335184,0.0006743422282549243,1.0297468058221663e-05,1.544937549624592e-05,2.573510573711246e-06,5.148954611892502e-06,2.5722093899579098e-06,0.0,441.3800620478624,95.80504424426019,109.02631337691328,108.61498126594391,42.908104388742096,42.705323815200714,39.56973278994443,0
0.1070074386894703,0.08568976769844691,0.06465602405369282,0.07382805719971657,0.06050827962656816,0.05194921729465326,0.04930165695647399,0.05994550958275795,0.0844434271256129,0.13880847195784252,0.21933192561070125,0.20512102941672009,0.22230063527822494,0.27669228315353395,0.3270811061064402,0.3883657823006312,0.39376757641633353,0.40229645868142444,0.31834533214569094,0.17617052892843882,0.0869243842860063,0.038195577015479404,0.010872304625809192,0.010379044183840355,0.013654008756081264,0.0005702051683329045,1.2836770959741747e-05,2.5661245066051682e-06,7.705799847220381e-06,1.5415351420718555e-05,5.137371529902642e-06,0.0,455.68648394501645,95.92803265837587,109.13097164647108,108.73585778061224,42.78652024695896,42.556138920739166,39.41272966408332,0
0.10579365442196528,0.08457151427865028,0.06399696667989095,0.07113727033138276,0.060232932989796005,0.05265869510670503,0.04924693157275518,0.05795591336985429,0.0855065293610096,0.13830378701289495,0.218690025806427,0.20341424693663915,0.22095457712809244,0.27686750193436943,0.3247742662827174,0.39150222142537433,0.3926346908013026,0.40339071651299796,0.31888308823108674,0.17944883306821188,0.08731829846898714,0.038845440248648326,0.01127867807323734,0.01030332234998544,0.013531132104496161,0.0006619483353764129,2.5657794564419114e-05,5.131617945153266e-06,1.282874994406787e-05,2.5676286895759405e-06,0.0,0.0,462.72776558996645,96.13951158588435,109.3713342368197,108.97377232142857,42.746220630962966,42.47775326823591,39.33355103666043,0
0.10634731128811836,0.08417316004633904,0.06384436426063379,0.06806342353423436,0.0590668602536122,0.053086385627587634,0.04927516852815946,0.057457405825455984,0.08574549928307533,0.13681149929761888,0.22229922662178675,0.2016174445549647,0.22064245839913685,0.2769229660431544,0.3243081420660019,0.3905661622683207,0.3936515857776006,0.40428972939650215,0.31748336454232534,0.181195101638635,0.0866008202234904,0.03926824952165286,0.011255258942643802,0.0100885642071565,0.013567106270541748,0.0006587408446648624,2.564716293515327e-05,7.686635459928463e-06,5.1185367434906466e-06,2.559631927094112e-06,2.5654015189502387e-06,0.0,460.2883048823357,96.23934749681122,109.45481372236395,109.05651971726188,42.71283240160839,42.41428844352437,39.288393488692364,0
0.10778281316161156,0.08440946638584138,0.06436205630501111,0.06895035232106844,0.059908205394943556,0.053060931836565337,0.04909910423060258,0.05713497685889403,0.08532177383701006,0.13589358528455098,0.2197497343023618,0.20323061396678288,0.21922383159399034,0.2763718903064728,0.324967493613561,0.38836525281270345,0.3963942895332972,0.40365596413612365,0.3189506659905116,0.1807780792315801,0.08638108670711517,0.039915573845307036,0.011003832612186671,0.01002965709194541,0.013357290718704461,0.0008691465792556604,7.695310584191854e-06,1.539028259382273e-05,2.567765477579087e-06,7.683174771955237e-06,7.683741326521461e-06,0.0,463.0058575063783,96.12569023703232,109.41320219494047,109.02190356611396,42.780569763320116,42.513160415467304,39.372863922967426,0
0.10619396989544233,0.08526322543621064,0.06348463408648967,0.0689894566933314,0.06009455484648545,0.052576758836706476,0.05024236713846524,0.05767792935172717,0.08540238117178281,0.135349469880263,0.22097787807385127,0.20394950608412424,0.21817285766204197,0.27642161746819816,0.32448626359303795,0.38803562422593435,0.396587602297465,0.40192214250564573,0.32028897404670714,0.1826521212855975,0.08726425965627034,0.03997750133275986,0.01139913530399402,0.0099522459320724,0.013902930573870738,0.0006464992045948747,7.690738614959021e-06,1.0262308933306485e-05,7.691301289014518e-06,1.2833478346389407e-05,1.5388240960116188e-05,2.5632053924103578e-06,465.16032910024586,96.19905133928573,109.49034930378403,109.06899115114796,42.78768180667651,42.496066250751035,39.36070111936278,0
0.10724647343158722,0.08623028546571732,0.06364955479900042,0.06965017467737197,0.06148939467966556,0.0520723191400369,0.05024161028365294,0.05891120918095112,0.08748341153065363,0.1357468123237292,0.21700307379166286,0.2017672449350357,0.2175381675362587,0.2774297793706258,0.32238250970840454,0.38985556562741597,0.3931133766969045,0.4041586498419444,0.3231038361787796,0.1830522542198499,0.0877139131228129,0.03942690019806226,0.01148691379154722,0.010323360438148181,0.013685270305722952,0.0007935129334024775,2.56638716867504e-06,7.705802272539585e-06,1.7976032540900633e-05,1.7984334651070336e-05,2.568036870798096e-06,2.569585922174156e-06,462.02783965608995,96.15880102040813,109.4469520620748,109.01090029761902,42.85624014807947,42.611238790562155,39.45776758456746,0
0.10599180633823077,0.08460729718208312,0.062111361573139824,0.06932197883725166,0.0593440767377615,0.051591816792885464,0.04863119038442771,0.056937269493937494,0.08353959421316783,0.13778789391120275,0.2232604722181956,0.2058763985832532,0.2192628766099612,0.2777529845635096,0.3234566479921341,0.3904976854721705,0.39140290121237437,0.40214252372582754,0.32153309186299645,0.18054668108622232,0.08711206316947936,0.03895965963602066,0.011015986589094003,0.010482483046750228,0.013422293743739525,0.0005330228986470804,1.0258081601932645e-05,1.0253542859572917e-05,5.129543812169383e-06,5.122552829561755e-06,1.0246117259763802e-05,0.0,465.29885776320646,96.19956885097785,109.52785727572278,109.0507520195578,42.66661548768149,42.381348690412075,39.273243859001006,0
0.10608302478988965,0.08529819995164871,0.0647192341585954,0.0692143560697635,0.06006392439206441,0.05250504737099012,0.05337195446093877,0.06194072874883811,0.08295295859376589,0.1377426952123642,0.2226229245464007,0.20453480233748753,0.22192992021640143,0.27720097700754803,0.32319461901982627,0.3906485974788666,0.39076606432596844,0.40177268385887144,0.31920852859814963,0.18243605494499207,0.08759738430380822,0.038455555712183315,0.010900496815641722,0.01067967393125097,0.013396777305752039,0.0006428105446199576,0.0,1.0284300030131514e-05,5.146451439941302e-06,1.0286179652515177e-05,5.139822072427099e-06,0.0,460.55202339619336,96.07829706101191,109.2735145620748,108.82206101190472,42.80593122960837,42.51684633340209,39.38238391272282,0
0.10580721721053124,0.08606388370196025,0.06307367396851381,0.07082593316833179,0.060875037064154945,0.05290857255458832,0.0507028183589379,0.06041185731689135,0.08324925328294436,0.13659443656603495,0.21985777368148168,0.20772009442249934,0.21840907335281373,0.27806929548581444,0.3281586120525996,0.38712027966976165,0.3939908961455027,0.40323840379714965,0.31783124307791394,0.1786321943004926,0.08519464607040088,0.03831732620795568,0.010721248512466749,0.010459668468683958,0.012863131115833919,0.0006155842325824779,0.0,7.696901351058235e-06,1.028014788365302e-05,1.28202385288508e-05,1.0256198826634015e-05,2.5639548160446187e-06,463.7617906954129,95.94246718218535,109.2266880580357,108.82331659226192,42.704607630605274,42.482500845540656,39.32286840841569,0
0.1077474204202493,0.08503766506910324,0.06184949514766534,0.07059038778146108,0.05998351847132047,0.05280862810711066,0.050456662724415464,0.059779112910230955,0.08377813374002775,0.13898591846227645,0.2210092395544052,0.20751332392295202,0.22049853801727295,0.2776697397232056,0.32799626688162486,0.38764322400093076,0.3927762786547343,0.4024584402640661,0.3180097877979279,0.17769356866677602,0.08425787414113681,0.038143609960873924,0.01078892924512426,0.010324830903361242,0.01293595964089036,0.0004976788033673075,1.0259354166919365e-05,1.282178345718421e-05,2.5651260026885818e-06,7.699291260602574e-06,7.699164658940087e-06,0.0,469.36591388003865,95.9103641847364,109.17943837691327,108.78238467261902,42.68719678072547,42.44063233379031,39.3035367864574,0
0.10834463511904081,0.08560096199313799,0.0639941701044639,0.07010836750268937,0.060151835158467296,0.05182068571448326,0.05148736834526062,0.05963630738357703,0.08341853966315588,0.13785635034243265,0.2209732189774513,0.20573100298643113,0.22037610163291296,0.2774229427178701,0.3253894756237666,0.39179026981194814,0.39129717350006105,0.4011122852563858,0.31922889649868014,0.17941651145617168,0.0852123128871123,0.038430603593587874,0.010939048447956642,0.010204972854504982,0.013022770980993907,0.0004928762396351279,7.693425383574018e-06,7.703272664609055e-06,5.129964605051403e-06,1.2845537276007235e-05,1.0260862715464707e-05,0.0,464.38053829580247,95.96037149234691,109.1976927880527,108.73099157631802,42.773459672586,42.5135548838611,39.40105359806466,0
0.1078468973437945,0.0868156112730503,0.06630735831956068,0.06437300990025202,0.059716969107588135,0.051005067055424055,0.05177293593684832,0.05998704483111699,0.08533932367960612,0.13854091266791027,0.22243924935658774,0.20376599381367366,0.22039729803800584,0.2771742800871531,0.32443996965885163,0.38736800849437714,0.3963095833857854,0.4043736805518468,0.31702388922373453,0.17812470893065135,0.082478499909242,0.03782226033508777,0.010744881412635247,0.010285947751253844,0.012310839661707481,0.0005329546443438933,1.0259919751357908e-05,1.0258150480998058e-05,1.2837853137170897e-05,5.113991210237145e-06,0.0,0.0,463.22437279318723,96.00012090773811,109.14797977784863,108.6969932504252,42.72208587168155,42.462004005864635,39.31142942310146,0
0.10826419120033583,0.08968499675393105,0.07070902759830157,0.06933157245318095,0.06173115496834119,0.05176868475973606,0.05054612085223198,0.05884054626027743,0.08587981760501862,0.14534848431746164,0.21496930519739788,0.2008671869834264,0.22325534522533416,0.2786792447169622,0.3269440879424413,0.3905800441900889,0.3940222680568695,0.4011082073052724,0.31554245750109355,0.17633711496988932,0.08387596979737282,0.0367104505499204,0.010562791333844265,0.010464979304621617,0.012016303557902574,0.0003753458038166476,7.722767137844737e-06,2.567989092009763e-06,0.0,7.712521861928205e-06,0.0,0.0,446.54467590224266,95.65882427189628,108.76420732355443,108.31415882759353,42.9021305380731,42.67992734932106,39.539950253097004,0
0.09643573115269342,0.07954581975936889,0.06186983324587345,0.06985371361176172,0.060883486767609914,0.04810402815540631,0.04434339987734954,0.05334331505000591,0.08558341463406881,0.13140941113233567,0.20346460938453675,0.19509246746699016,0.22275515447060268,0.28023303151130674,0.3262108733256658,0.3902136504650116,0.39933638473351796,0.41261434853076934,0.32413929303487143,0.1719472179810206,0.08335235168536505,0.03630950016280015,0.009947723615914584,0.009301288441444436,0.011959060250471035,0.0004284821824209454,7.510660361731425e-06,1.5147594725325083e-05,7.636223502534752e-06,0.0,0.0,0.0,422.70735971554615,97.03090853528913,110.5052116549745,108.94005633503399,41.96220458967432,41.861438530740756,38.579759480211955,0
0.09347589413324991,0.07922392785549164,0.06380526572465897,0.06610619152585666,0.05715915001928806,0.048797211175163585,0.045965102563301725,0.0582069290181001,0.09117865686615308,0.11802817955613136,0.1897834688425064,0.19265790830055873,0.21763911992311477,0.279424046476682,0.3204318145910899,0.3839608629544576,0.4012027899424235,0.4210571626822154,0.33825509746869403,0.1785259425640106,0.08996500174204508,0.035994402567545575,0.009549202490597963,0.008884719774747888,0.012147677938143413,0.0004514224834565539,5.053530670314406e-06,0.0,1.0095581577237075e-05,5.057600841003781e-06,2.5222349601487317e-06,0.0,419.0141463086024,97.89345038796769,111.14987311330782,109.37908163265305,42.05505437421146,41.907846230462674,38.61783603307796,0
0.09547911956906319,0.08086208999156952,0.06291663932303587,0.06930280029773712,0.06013265612224738,0.04987777198354403,0.047616537660360336,0.06264905134836833,0.08468122829993566,0.12058116843303045,0.19231068243583044,0.19894028306007386,0.21509564518928528,0.27941069304943084,0.3217852125565211,0.38577791253725685,0.40268393854300183,0.41574421723683674,0.3344090163707733,0.17822898278633753,0.08900203381975492,0.03614530737201373,0.010173398970315854,0.00905024519500633,0.01266268128529191,0.00046892078753444364,2.5354750202192614e-06,7.606757086856911e-06,2.5347563981389006e-06,0.0,5.070406526404744e-06,0.0,449.6106984883237,97.59622063669218,110.73402423469383,109.10994964392006,42.21425918471635,42.077003095525725,38.814119911365076,0
0.09494608516494434,0.0806804763774077,0.061908536776900294,0.07069992125034333,0.060953206444780035,0.04936883573730787,0.046918169036507605,0.061067782963315644,0.08405776619911194,0.12081645801663399,0.19386539111534754,0.20066274404525758,0.21546780417362849,0.2803066740433375,0.3211647947629293,0.3843630125125249,0.40277890662352245,0.41647131045659386,0.3336853563785553,0.17749408036470413,0.08851866672436397,0.03611668397982915,0.010086440357069175,0.009346482778588931,0.012570323919256528,0.000514421320015875,1.521131149881209e-05,7.610021566506475e-06,2.537332329666242e-06,5.068031896371394e-06,2.532229700591415e-06,0.0,447.44549133356924,97.59970370960883,110.72803199404761,109.14225393282314,42.17717967838613,42.045479344326495,38.781342930595585,0
0.09606028447548548,0.08219106569886207,0.06322013388077417,0.07063725143671036,0.06123430368800958,0.049631480251749356,0.048315010592341424,0.06135386476914088,0.08557532280683518,0.12332651813824971,0.195775276919206,0.19933587263027827,0.21595093657573064,0.2774150500694911,0.32049305538336437,0.3850221554438273,0.40188419123490654,0.41538258095582326,0.3341333647569021,0.17898807674646378,0.08954284538825354,0.03628189340233803,0.010294885467737913,0.009456392874320348,0.01316141855592529,0.0006684558997221757,7.622495468240232e-06,2.540570373336474e-06,5.083965758482615e-06,0.0,0.0,0.0,447.30613556342485,97.43024420705778,110.61291919111395,108.99129995748295,42.387527002270524,42.21213179961968,38.9157320504622,0
0.09603694006800652,0.0811308761437734,0.062080184494455654,0.07081093614300092,0.05894668350617091,0.05027631558477878,0.04861411352952321,0.06099154974023501,0.08720131466786067,0.1239712099234263,0.19743993133306503,0.2017905279994011,0.21806392073631287,0.28010569214820863,0.31946998337904614,0.3855083147684733,0.4049788385629654,0.41192604005336764,0.3301001379887263,0.1776990408698718,0.08865229139725367,0.036002649615208306,0.010202548808107774,0.009587585367262364,0.012802279802660148,0.0007039199917926453,2.541881015834709e-06,0.0,5.083510041004047e-06,2.540770462170864e-06,0.0,0.0,459.788161067666,97.39197358630949,110.55002125850339,108.94072531356291,42.316770868782854,42.094270401435594,38.78422700049513,0
